,price,address,postcode,number_bedrooms
151,275000,"Whitefield House, Whitefield Avenue, Purley, Surrey, CR8",CR8,2.0
152,800000,"Hereward Avenue, Purley, CR8",CR8,4.0
157,250000,"Maresfield, Park Hill, Croydon, Surrey, CR0",CR0,1.0
160,295000,"Brighton Road, Purley, CR8",CR8,2.0
161,399995,"Belvedere Road, London, SE19",SE19,1.0
162,450000,"Anerley Road, Penge, SE20",SE20,3.0
163,630000,"Melrose Road, Coulsdon, Surrey, CR5",CR5,4.0
164,1200000,"Eversley Road, London, SE19",SE19,4.0
167,375000,Harold Road London SE19,SE19,1.0
170,210000,Cameron Road Croydon CR0,CR0,1.0
171,300000,"Sylvan Road, London, SE19",SE19,1.0
172,370000,"Nihill Place, Croydon, CR0",CR0,2.0
173,450000,"Elgin Road, Croydon, CR0",CR0,2.0
178,560000,"Elder Place, South Croydon, CR2",CR2,4.0
182,595000,"Woodmere Close, Shirley, Surrey, Croydon, CR0",CR0,3.0
183,270000,"Kelvin Gardens, ., Croydon, Surrey, CR0",CR0,2.0
185,400000,"Tugela Road, Croydon, CR0",CR0,3.0
187,280000,"Thanet House, Coombe Road, Croydon, CR0",CR0,2.0
188,850000,"Eldon Avenue, Croydon, CR0",CR0,4.0
192,300000,"Haysleigh Gardens, London, SE20",SE20,2.0
193,295000,"Woodpecker Mount, Pixton Way, Croydon, CR0 9JE",CR0,2.0
196,350000,"Rochford Way, Croydon, CR0 3AD",CR0,2.0
197,365000,"Holland Road, London, SE25",SE25,2.0
198,345000,"Compton Court, Victoria Crescent, London, SE19",SE19,2.0
199,450000,"46 Victoria Crescent,  London, SE19",SE19,2.0
201,310000,"Lyconby Gardens, Shirley, Croydon, Surrey, CR0",CR0,2.0
202,375000,"Malden Avenue, South Norwood, SE25",SE25,3.0
203,850000,"Grovelands Road, Purley, Surrey, ., CR8",CR8,6.0
205,425000,"Beulah Hill, London, SE19",SE19,3.0
207,300000,"Penge Road, London, SE25",SE25,1.0
211,450000,"St. Stephens Crescent, Thornton Heath, CR7",CR7,3.0
214,350000,"Auckland Road,, Crystal Palace, London, SE19",SE19,2.0
215,244995,"Northcote Road, Croydon, CR0",CR0,1.0
216,300000,"Kenley House, Ashburton Road, Croydon, CR0",CR0,2.0
217,625000,"Carlton Road, South Croydon, Surrey, CR2 0BP",CR2,3.0
219,250000,"Wychwood Avenue,, Thornton Heath, CR7",CR7,2.0
224,300000,48 Heath Road Thornton Heath CR7,CR7,1.0
225,254000,"The Residences Croydon, 4 Edridge Road, Croydon, Surrey, CR0",CR0,1.0
226,625000,"Montgomery Way, Kenley, CR8",CR8,4.0
227,300000,"Stanford Road, Norbury, London, SW16",SW16,1.0
231,270000,"Sundale Avenue, South Croydon, CR2 8RS",CR2,2.0
234,310000,"Waldronhyrst, CR2 - Guide Price £310,000 to £325,000",CR2,2.0
235,475000,"Addiscombe Avenue, Croydon, CR0",CR0,3.0
236,675000,"Norbury Crescent, London, SW16",SW16,4.0
237,375000,"Siddons Road, Croydon, CR0",CR0,2.0
238,430000,"Denning Avenue, Croydon / Waddon, CR0",CR0,3.0
239,450000,"Totton Road, Thornton Heath, CR7",CR7,3.0
240,310000,"Cargreen Road, South Norwood, London, SE25",SE25,1.0
242,575000,"Gipsy Hill, Upper Norwood, London, SE19",SE19,3.0
245,375000,"Montacute Road,New Addington,Croydon,CR0 0JF",CR0,3.0
246,310000,"Ledaire Point, 19a Devonshire Road, Croydon, CR0",CR0,1.0
247,385000,"Sanderstead Road, South Croydon, Surrey, CR2",CR2,2.0
249,475000,"Malcolm Road, South Norwood, SE25",SE25,3.0
250,350000,"Whitestone Way, Croydon, CR0",CR0,2.0
252,375000,"Queens Road, Croydon, CR0",CR0,3.0
253,585000,"Shirley Way, Shirley, Croydon, Surrey, CR0",CR0,3.0
256,1575000,Gipsy Hill London SE19,SE19,8.0
257,459950,"Hatch Road, London, SW16",SW16,3.0
258,600000,"Brighton Road, Purley, Surrey, ., CR8",CR8,4.0
259,475000,"Reedham Drive, Purley, Surrey, CR8",CR8,4.0
260,260000,"Thornton Heath, Thornton Heath, CR7",CR7,2.0
261,180000,"Epsom Road, Croydon, CR0",CR0,2.0
263,600000,"Brading Road, Croydon, CR0",CR0,4.0
264,230000,"Dunheved Road West, Thornton Heath, CR7",CR7,1.0
265,325000,"Mitcham Road, Croydon, Surrey, CR0",CR0,3.0
266,159950,"Mayday Road, Thornton Heath, Surrey, CR7",CR7,0.0
267,615000,"Norbury Crescent, London, SW16",SW16,4.0
268,600000,"Meadvale Road, Croydon, CR0",CR0,6.0
270,450000,"Richmond Road, Thornton Heath, CR7",CR7,3.0
272,315000,"Cherry Orchard Road, Croydon, CR0",CR0,1.0
275,400000,"Foxley Lane, Purley, CR8",CR8,2.0
276,500000,"Reedham Drive, Purley, Surrey, CR8",CR8,4.0
278,300000,"Parrs Close, South Croydon, CR2",CR2,2.0
279,430000,"Grasmere Road, London, SE25",SE25,2.0
282,300000,"Lullington Road, London, SE20",SE20,1.0
284,675000,"Grange Gardens, Upper Norwood, SE25",SE25,3.0
286,340000,"Carfax House, 4 Worcester Close, London, SE20",SE20,1.0
287,435000,"Pinnacle Apartments, 11 Saffron Central Square, Croydon, CR0",CR0,2.0
288,410000,"Enmore Road, South Norwood, SE25",SE25,2.0
289,220000,"Dartnell Road, Croydon, CR0",CR0,1.0
290,400000,"Lower Addiscombe Road, Croydon, CR0",CR0,3.0
291,400000,"Davidson Road, Croydon, CR0",CR0,2.0
292,525000,"Glenthorne Avenue, Shirley Park, CR0",CR0,3.0
293,600000,"Richmond Road, Coulsdon, CR5",CR5,3.0
294,440000,"Pinnacle Apartments, 11 Saffron Central Square, Croydon, Surrey, CR0",CR0,2.0
295,950000,"Foxley Lane, Purley, CR8",CR8,6.0
296,405000,"Redwing Close, Selsdon Vale, South Croydon, Surrey, CR2",CR2,3.0
297,625000,"Purley Park Road, Purley, Surrey, ., CR8",CR8,5.0
302,389995,"Central Hill , Upper Norwood, London, SE19",SE19,2.0
303,320000,"Peebles Court, 21 Whitestone Way, Croydon, CR0",CR0,2.0
305,985000,"Selsdon Road, South Croydon, Surrey, CR2",CR2,5.0
307,1050000,"Blenheim Park Road, South Croydon, Surrey, CR2",CR2,6.0
311,375000,"Park View, Christchurch Road, Purley, Surrey, CR8",CR8,2.0
312,1200000,"Hollymeoak Road, Chipstead, Coulsdon, Surrey, CR5",CR5,5.0
316,310000,Cypress Road London SE25,SE25,1.0
317,7450000,"Mayfield Road, South Croydon, Surrey, CR2",CR2,37.0
318,985000,"Mayfield Road, South Croydon, Surrey, CR2",CR2,5.0
322,325000,"Pinnacle Apartments, Saffron Square, Croydon CR0",CR0,1.0
325,260000,"Addiscombe Grove,
Croydon,
CR0 5PE",CR0,1.0
327,235000,"Doyle Road, SE25",SE25,1.0
328,335000,"South Norwood Hill, SE25",SE25,2.0
329,325000,"Cargreen Road, SE25",SE25,2.0
330,250000,"Birchanger Road, SE25",SE25,1.0
331,650000,"Mount Park Avenue, South Croydon, Surrey, CR2",CR2,4.0
332,485000,"Sylvan Hill, SE19",SE19,2.0
333,310000,"Epsom Road, CR0",CR0,2.0
337,350000,"Whitestone Way, Croydon, CR0",CR0,2.0
338,330000,"Rainier Apartments, 43 Cherry Orchard Road, Croydon, CR0",CR0,1.0
340,350000,Pleydell Avenue London SE19,SE19,1.0
342,450000,"Moberly Way, Kenley, CR8",CR8,3.0
344,465000,"Benett Gardens, London, SW16",SW16,3.0
345,295000,"Burnham Gardens, Croydon, CR0",CR0,2.0
347,695000,Hartland Way Croydon CR0,CR0,4.0
348,345000,"Salisbury Road, South Norwood, SE25",SE25,2.0
349,350000,"John Street, London, SE25",SE25,2.0
350,300000,"Sylvan Road, London, SE19",SE19,1.0
