,price,address,postcode,number_bedrooms
518,374999.0,"Rodney Road, Elephant and Castle, SE17",SE17,2.0
519,260000.0,St. Saviours Estate Bermondsey SE1,SE1,0.0
520,230000.0,"Linden Grove, Nunhead, SE15",SE15,0.0
521,1900000.0,"Townley Road, Dulwich, London, SE22",SE22,5.0
522,450000.0,Hillingdon Street London SE17,SE17,3.0
524,300000.0,"Bird in Bush Road, Peckham, London, SE15",SE15,1.0
525,699995.0,"Cinnamon Wharf, Shad Thames, SE1",SE1,1.0
526,525000.0,"Beacon Gate, New Cross, SE14",SE14,2.0
527,1500000.0,"Keppel Row, London, SE1",SE1,3.0
528,425000.0,"South City Court, Peckham, SE15",SE15,2.0
529,1450000.0,"Tannery Lofts, Tower Bridge Road, London, SE1",SE1,2.0
530,715000.0,"The School House, Pages Walk, London, SE1",SE1,2.0
531,600000.0,"5 Verney Road, South Bermondsey, SE16",SE16,3.0
532,459950.0,"Queens Row, Walworth, London, SE17",SE17,1.0
533,3750000.0,"Doyce Street, London SE1",SE1,3.0
535,1000000.0,Lordship Lane East Dulwich SE22,SE22,5.0
536,225000.0,"Kirby Estate, Southwark Park Road, London, SE16",SE16,0.0
537,350000.0,"Copped Hall, Croxted Road, SE21",SE21,1.0
538,225000.0,"Rennie Estate, London, SE16",SE16,0.0
539,1075000.0,"St. Georges Wharf, 6 Shad Thames, London, SE1",SE1,2.0
541,485000.0,"Adams Gardens Estate, London, SE16 4JH",SE16,3.0
542,545000.0,"Surrey Road, Nunhead, SE15",SE15,2.0
543,430000.0,Harold Estate Pages Walk SE1,SE1,2.0
550,450000.0,"Plot 12, Bombay Street , Bermondsey, SE16 3UX",SE16,1.0
551,950000.0,"Landells Road, East Dulwich, London, SE22",SE22,4.0
552,600000.0,"Underhill Road, East Dulwich, London, SE22",SE22,2.0
553,350000.0,"Friern Road, East Dulwich, London, SE22",SE22,2.0
554,1500000.0,"St. Georges Wharf, 6 Shad Thames, London, SE1",SE1,3.0
556,900000.0,"Southbank Tower 55 Upper Ground, London, SE1",SE1,1.0
557,825000.0,"Fraser Court, 1 Brockham Street, London, SE1",SE1,3.0
559,645000.0,Danson Mews SE17,SE17,2.0
560,550000.0,"Philip Walk, Peckham, SE15",SE15,2.0
562,1000000.0,"John Ruskin Street, London, SE5",SE5,3.0
563,550000.0,"Underhill Road, East Dulwich, London, SE22",SE22,2.0
566,480000.0,"St. Georges Court, Garden Row, London, SE1",SE1,2.0
567,1750000.0,"Austral Street, London SE11",SE11,4.0
568,495000.0,Bermondsey Street Tyers Estate SE1,SE1,2.0
569,475000.0,"95 Alscot Road, London, SE1",SE1,2.0
575,425000.0,"Wansey Street, London, SE17",SE17,1.0
576,725000.0,"York Grove, Peckham, London, SE15",SE15,3.0
577,615000.0,Crystal Palace Road East Dulwich SE22,SE22,2.0
578,550000.0,"Wilmot House, George Mathers Road, SE11",SE11,2.0
579,730000.0,"The Tower, One The Elephant, London SE1",SE1,2.0
580,690000.0,"Mansfield Point, Rodney Road, London, SE17",SE17,2.0
581,999950.0," St. Aidans Road,  London, SE22",SE22,4.0
582,700000.0,Brook Drive Kennington SE11,SE11,2.0
583,450000.0,"Beechdene, Peckham, London, SE15",SE15,3.0
584,1300000.0,"Great Spilmans, Dulwich, London, SE22",SE22,4.0
586,1795000.0,"The Penthouse, Globe Wharf, SE16",SE16,3.0
587,450000.0,Linwood Close London SE5,SE5,2.0
588,400000.0,"Bredinghurst, Dulwich SE22",SE22,2.0
589,525000.0,"3a Blenheim Grove, Peckham, SE15",SE15,2.0
591,1350000.0,"Derwent Grove, East Dulwich, London, SE22",SE22,4.0
592,1150000.0,"Rodwell Road, East Dulwich, London, SE22",SE22,5.0
593,575000.0,"East Dulwich Grove, East Dulwich, London, SE22",SE22,2.0
594,625000.0,"Brandon Street, London, SE17",SE17,3.0
595,525000.0,"Meridian Court, East Lane, SE16",SE16,1.0
596,335000.0,"Wood Vale, Forest Hill, London, SE23",SE23,1.0
599,1250000.0,"Maxted Road, Peckham, SE15",SE15,4.0
600,375000.0,"Marcia Road, Bermondsey, London, SE1",SE1,1.0
607,545000.0,"One The Elephant, St Gabriel Walk, Elephant and Castle, SE1",SE1,1.0
609,550000.0,"Tarling House, Elephant Park, London, SE17",SE17,1.0
611,575000.0,Rodwell Road East Dulwich SE22,SE22,2.0
612,500000.0,"Baltic Quay, 1 Sweden Gate, London, SE16",SE16,2.0
613,875000.0,"Rennie Court, 11 Upper Ground, South Bank, London, SE1",SE1,2.0
614,285000.0,"Investment Opportunity: One Bedroom Flat, Canada Estate, SE16",SE16,1.0
615,315000.0,Harris Street Camberwell SE5,SE5,1.0
616,450000.0,"Ingall House 8A Dulwich Wood Park,  London, SE19",SE19,2.0
617,1250000.0,Underhill Road East Dulwich SE22,SE22,6.0
618,280000.0,"Talfourd Road, Peckham, SE15",SE15,0.0
619,300000.0,"Fearnley House, Vestry Road , London, SE5 8JR",SE5,1.0
620,875000.0,"Cheltenham Road, Nunhead, London, SE15",SE15,3.0
621,765000.0,"Lordship Lane, East Dulwich, SE22",SE22,2.0
622,510000.0,"Leathermarket Court, Bermondsey SE1",SE1,1.0
624,700000.0,"Prioress Street, London, SE1",SE1,3.0
627,425000.0,"Clifton Way, Peckham, SE15",SE15,2.0
629,2463800.0,"Earls Way, London, SE1",SE1,2.0
631,425000.0,"Blenheim Court, King & Queen Wharf, Rotherhithe Street, London, SE16",SE16,1.0
632,400000.0,"Flowers Avenue, Ruislip, HA4",HA4,2.0
633,1300000.0,"Amott Road, Peckham, London, SE15",SE15,6.0
634,900000.0,"Austins Court, 1 Peckham Rye, London, SE15",SE15,4.0
635,2450000.0,"Butlers Wharf Building, 36 Shad Thames, London, SE1",SE1,3.0
637,800000.0,"Chadwick Road, Peckham, SE15",SE15,3.0
638,5000000.0,"Village Way, Dulwich Village, London, SE21",SE21,8.0
644,600000.0,"Abbotswood Road, East Dulwich, London, SE22",SE22,2.0
645,1400000.0,"Hansler Road, East Dulwich, London, SE22",SE22,5.0
646,825000.0,"Trocette Mansions, 249 Bermondsey Street, London, SE1",SE1,2.0
647,490000.0,"Sumner Buildings, Sumner Street, London, SE1",SE1,1.0
