,price,address,postcode,number_bedrooms
301,560000.0,"Arlington Court, Arlington Road, East Twickenham, Middx, TW1",TW1,2.0
302,695000.0,"Selwyn Court, Church Road, Richmond, Surrey, TW10",TW10,2.0
303,530000.0,"Rectory Grove, Hampton, Middlesex, TW12",TW12,3.0
305,475000.0,"Levett Square, Richmond, TW9",TW9,1.0
308,365000.0,"Evergreen House, 2 King Street, Twickenham, TW1",TW1,1.0
309,1800000.0,"Sydney Road, Richmond, TW9",TW9,4.0
314,1100000.0,"Gloucester Road, Kew, TW9",TW9,2.0
315,1090000.0,"Gloucester Road, Kew, TW9",TW9,2.0
316,999950.0,"Munster Road, Teddington, TW11",TW11,5.0
317,400000.0,"Trinity Road, Richmond, TW9",TW9,2.0
320,775000.0,"Elm Road, East Sheen, SW14",SW14,2.0
321,385000.0,"Hampton Road, Twickenham, TW2",TW2,1.0
324,775000.0,"Queens Road, London, SW14",SW14,2.0
325,2995000.0,"Martineau Drive, Twickenham, TW1",TW1,6.0
327,500000.0,"Heathside, Whitton, Hounslow, ,, TW4 5NN",TW4,3.0
328,4750000.0,"Chisholm Road, Richmond, Surrey, TW10",TW10,6.0
332,750000.0,"Upper Richmond Road West, London, SW14",SW14,3.0
333,925000.0,"Sandycombe Road, Kew, Richmond, Surrey, TW9",TW9,3.0
336,749950.0,"Runnymede House, Courtlands, Sheen Road, Richmond, TW10",TW10,2.0
337,1095000.0,"Ham Common, Richmond, TW10",TW10,2.0
338,250000.0,"St. Margarets Road, Twickenham, TW1",TW1,0.0
339,500000.0,"Richmond Road, East Twickenham, TW1",TW1,2.0
341,1450000.0,"Coval Road, East Sheen, SW14",SW14,5.0
342,260000.0,"Twickenham,London,TW1",TW1,1.0
344,620000.0,"Station Road, Hampton, London TW12",TW12,3.0
346,1195000.0,"Vernon Road, East Sheen, SW14",SW14,5.0
347,2950000.0,"Madrid Road, London, SW13",SW13,5.0
348,469950.0,"Norwood Close, Twickenham, TW2",TW2,1.0
350,795000.0,"Sheendale Road, Richmond, TW9",TW9,2.0
354,1725000.0,"Pagoda Avenue, Richmond, TW9",TW9,4.0
355,459950.0,"Magenta House, Whitcome Mews, Kew, Surrey, TW9",TW9,1.0
356,665000.0,"Acqua House, 41 Melliss Avenue, Kew, Surrey, TW9",TW9,2.0
357,1350000.0,"Mortlake Road, Kew, Surrey, TW9",TW9,4.0
360,860000.0,"Princes Road, Richmond, TW10",TW10,2.0
361,385000.0,"Oxford Road, Teddington, TW11",TW11,1.0
362,475000.0,"Richmond,London,TW9",TW9,1.0
364,1235000.0,"Chislehurst Road, Richmond, Surrey, TW10",TW10,3.0
365,650000.0,"Sheen Court, Richmond, TW10",TW10,3.0
366,484950.0,"High Street, Hampton Hill, TW12",TW12,3.0
372,475000.0,"Richmond,London,TW9",TW9,1.0
373,200000.0,"Jubilee Avenue, Whitton, Twickenham, TW2",TW2,1.0
375,440000.0,"Sheen Road, Richmond, TW9",TW9,1.0
376,665000.0,"Waverley Avenue, Twickenham, TW2",TW2,4.0
377,635000.0,"Marchmont Road, Richmond, Surrey, TW10",TW10,1.0
380,635000.0,"Marchmont Road, Richmond, TW10",TW10,1.0
381,2895000.0,"Cleveland Road, Barnes, London, SW13",SW13,6.0
382,1125000.0,"Carlton Road, London, SW14",SW14,3.0
387,1695000.0,"Langdon Park, Teddington, TW11",TW11,4.0
388,2000000.0,"Mortlake High Street, Mortlake, SW14",SW14,3.0
395,469950.0,"Cloister Close, Teddington, TW11",TW11,2.0
396,1250000.0,"Queens Road, East Sheen, London, SW14",SW14,4.0
399,1700000.0,"Richmond Park Road, London, SW14",SW14,5.0
404,3250000.0,"York Avenue, London, SW14",SW14,7.0
405,384950.0,"Queens Road, Teddington, TW11",TW11,2.0
407,1895000.0,"Park Road, East Twickenham, TW1",TW1,4.0
409,1125000.0,"Ormond Road, Richmond, Surrey, TW10",TW10,3.0
410,775000.0,"Holmesdale Road, Teddington, TW11",TW11,4.0
411,400000.0,"Vicarage Road, Hampton Wick, KT1",KT1,2.0
421,500000.0,"Normansfield Court, Langdon Park, Teddington, TW11",TW11,2.0
422,885000.0,"Sandycombe Road, Kew, Surrey, TW9",TW9,3.0
423,1000000.0,"Lion Gate Gardens, Kew, Surrey, TW9",TW9,3.0
424,775000.0,"Juniper House, 29 Melliss Avenue, Kew, Surrey, TW9",TW9,3.0
426,289950.0,"Uxbridge Road, Hampton Hill, TW12",TW12,2.0
427,2750000.0,"Hampton Court Road, East Molesey, Surrey, KT8",KT8,5.0
429,1415000.0,"Haverfield Gardens, Kew, Surrey, TW9",TW9,5.0
432,700000.0,"Sheen Road, Richmond, TW9",TW9,3.0
433,425000.0,"Colston Road, East Sheen, SW14",SW14,1.0
435,2995000.0,"Martineau Drive, Twickenham, TW1",TW1,6.0
439,699950.0,"Murray Road, Richmond, TW10",TW10,3.0
441,1095000.0,"Temple Sheen Road, London, SW14",SW14,3.0
449,475000.0,"Peldon Court, Sheen Road, Richmond, Surrey, TW9",TW9,3.0
450,760000.0,"Twickenham Gateway, Twickenham, London, TW1",TW1,2.0
456,550000.0,"Richmond,London,TW9",TW9,2.0
458,925000.0,"56 Ham Common,
Richmond,
TW10 7JH",TW10,2.0
459,580000.0,"The Terrace, Barnes, SW13",SW13,1.0
464,599999.0,"Lancaster Park, Richmond, Surrey, TW10",TW10,2.0
465,350000.0,"Milton Lodge, Twickenham, TW1",TW1,1.0
466,660000.0,"Ashleigh Road, London, SW14",SW14,2.0
468,300000.0,"Harrowdene Gardens, Teddington, TW11",TW11,1.0
472,625000.0,"North Avenue, Kew, Surrey, TW9",TW9,2.0
473,2500000.0,"Westfields Avenue, Barnes, London, SW13",SW13,6.0
475,415000.0,"Petersham Road, Richmond, TW10",TW10,1.0
477,265000.0,"Hampton,London,TW12",TW12,1.0
478,700000.0,"Buckingham Road, Hampton, TW12",TW12,3.0
481,499950.0,"Sandstone, Kent Road, Kew, Surrey, TW9",TW9,2.0
485,649950.0,"Courtlands Avenue, Kew, Surrey, TW9",TW9,3.0
486,900000.0,"Cedar Terrace, Richmond, TW9",TW9,2.0
487,450000.0,"Collingwood Close, Whitton, Twickenham, TW2",TW2,3.0
488,1325000.0,"56 Ham Common,
Richmond,
TW10 7JH",TW10,3.0
489,1595000.0,"Uxbridge Road, Hampton, TW12",TW12,4.0
499,435000.0,"Lavender House, Melliss Avenue, Kew, Surrey, TW9",TW9,1.0
500,650000.0,"Colne Road, Twickenham, TW2",TW2,3.0
505,275000.0,"Trinity Church Passage, Barnes, SW14",SW14,1.0
506,645000.0,"Wades Lane, Teddington, TW11",TW11,3.0
507,550000.0,"Manoel Road, Twickenham, TW2",TW2,3.0
508,385000.0,"Walpole Road, Teddington, TW11",TW11,2.0
511,1050000.0,"Boat Race House, 63 Mortlake High Street, London, SW14",SW14,2.0
514,599950.0,"Sandycombe Road, Ground Floor Flat, Kew, Surrey, TW9",TW9,2.0
517,1400000.0,"Queens Road, Richmond, Surrey, TW10",TW10,3.0
521,1325000.0,"Barnes, London, SW13",SW13,3.0
523,450000.0,"Richmond,London,TW9",TW9,1.0
525,475000.0,"Levett Square, Richmond, TW9",TW9,1.0
526,1375000.0,"Clevedon Road, East Twickenham, TW1",TW1,3.0
529,775000.0,"Upper Richmond Road West, London, SW14",SW14,3.0
