,price,address,postcode,number_bedrooms
118,625000.0,"Long Lane, Hillingdon, UB10",UB10,3.0
119,275000.0,"Crispin Way, Hillingdon, UB8",UB8,2.0
120,289950.0,"Pinewood Avenue, Hillingdon, UB8",UB8,2.0
121,425000.0,"Lynhurst Crescent, Middlesex, UB10",UB10,3.0
123,465000.0,"Meadow View Road, Hayes, Middlesex, UB4",UB4,3.0
124,320000.0,"Romney Road, Hayes, UB4 8PU",UB4,2.0
127,759950.0,"Norfolk Road, North Uxbridge, Middlesex, UB8",UB8,5.0
128,950000.0,"Deborah Crescent, Ruislip, Middlesex, HA4",HA4,4.0
129,470000.0,"St. Luke Close, Uxbridge, Middlesex, UB8",UB8,3.0
130,800000.0,"Eleanor Grove, Ickenham, UB10",UB10,3.0
131,200000.0,"Newstead House, 67A Dovedale Close, Uxbridge, UB9",UB9,1.0
132,280000.0,"Gainsborough Road, Hayes, UB4 8PT",UB4,2.0
133,265000.0,"Frithwood Avenue, Northwood, Middlesex, HA6",HA6,1.0
134,409950.0,"Dale Drive, HAYES, HAYES, MIDDLESEX, UB4 8AU",UB4,3.0
135,365000.0,"Dell Farm Road, Ruislip, Middlesex, HA4",HA4,2.0
137,310000.0,"Hanover Court, Torrington Road, Ruislip Manor, Middlesex, HA4",HA4,1.0
139,1250000.0,"Thornhill Road, Ickenham, UB10",UB10,5.0
145,230000.0,"Silverdale Road, Hayes, Middlesex, UB3 3BX",UB3,1.0
146,1295000.0,"Ducks Hill Road, Northwood, Middlesex, HA6",HA6,4.0
147,220000.0,"Aintree Close, Hillingdon, UB8",UB8,1.0
148,335000.0,"Pembroke Road, Ruislip, HA4",HA4,1.0
149,575000.0,"Gossage Road, Uxbridge, UB10",UB10,3.0
150,625000.0,"Long Lane, Hillingdon, UB10",UB10,3.0
151,650000.0,"Beech Avenue, Ruislip, Middlesex, HA4",HA4,2.0
152,399950.0,"Coldharbour Lane, Hayes, Middlesex, UB3",UB3,2.0
158,365000.0,"Reservoir Road, Ruislip, HA4",HA4,2.0
159,335000.0,"Willow Court, Springwell Lane, Rickmansworth, Hertfordshire, WD3",WD3,2.0
160,354995.0,"The Dairy,, Westgate Court, 297 Long Lane, Uxbridge, UB10",UB10,1.0
161,349995.0,"The Dairy,, Westgate Court, 297 Long Lane, Uxbridge, UB10",UB10,1.0
162,344995.0,"The Dairy,, Westgate Court, 297 Long Lane, Uxbridge, UB10",UB10,1.0
163,420000.0,"Laburnum Road, Hayes, UB3",UB3,3.0
164,325000.0,"Pages Lane, Uxbridge, UB8",UB8,2.0
165,280000.0,"The Coppice, West Drayton, UB7",UB7,2.0
166,475000.0,"Glebe Avenue, Ruislip, Middlesex, HA4",HA4,2.0
167,1850000.0,"Gatehill Road, Northwood, HA6",HA6,4.0
168,380000.0,"Northwood Road, Harefield, Middlesex, UB9",UB9,2.0
172,399950.0,"Orchard Court, The Island, West Drayton, UB7 0ES",UB7,2.0
173,365000.0,"Park Wood Court, 5 Reservoir Road, Ruislip, HA4",HA4,2.0
174,375000.0,"Cowley Mill Road, Uxbridge, Middlesex, UB8 2DB",UB8,2.0
176,675000.0,"Clovelly Avenue, Ickenham, UB10",UB10,4.0
177,295000.0,"Gower House, Barra Hall Circus, Barra Hall Road, Hayes, UB3 2NP",UB3,2.0
180,560000.0,"Thurlstone Road, Ruislip, Middlesex, HA4",HA4,3.0
182,500000.0,"Fountain Close, Hillingdon, UB8",UB8,3.0
183,525000.0,"Shepiston Lane, Hayes, UB3 1LL",UB3,4.0
186,267500.0,"Cooper House, 21 Coleridge Drive, Ruislip, Middlesex, HA4",HA4,1.0
187,365000.0,"Meadway Gardens, Ruislip, Middlesex, HA4",HA4,2.0
188,525000.0,"Marchbank House, 31 Ducks Hill Road, Northwood, Middlesex, HA6",HA6,2.0
192,410000.0,"Woodrow Avenue, Hayes, Middlesex, UB4",UB4,3.0
193,465000.0,"Field End Road, Ruislip, Middlesex, HA5",HA5,2.0
194,395000.0,"Field End Road, Ruislip, Middlesex, HA5",HA5,1.0
197,132000.0,"Wren Lane, Ruislip, Middlesex, HA4",HA4,1.0
198,300000.0,"Belmont Road, Uxbridge, Middlesex, UB8",UB8,1.0
200,525000.0,"Shepiston Lane, Hayes, UB3 1LL",UB3,4.0
201,350000.0,"Adstock Court, 39 Coleridge Drive, Ruislip, Middlesex, HA4",HA4,2.0
203,330000.0,"Riverside Road, Stanwell, TW19 7LA",TW19,2.0
204,550000.0,"Greenhill Court, 1 Dene Road, Northwood, Middlesex, HA6",HA6,2.0
205,475000.0,"Maygoods Close, Uxbridge, UB8",UB8,3.0
