,price,address,postcode,number_bedrooms
324,420000.0,"Sinclair Gardens, Brook Green, London, W14",W14,1.0
325,2400000.0,"Compton House, Waterfront Drive, London, SW10",SW10,3.0
326,2100000.0,"Dalling Road, Brackenbury Village, London, W6",W6,5.0
327,335000.0,"Caxton Road, Shepherd's Bush, London, W12 8AL",W12,1.0
329,700000.0,"Cathnor Road, Shepherd's Bush, London, W12",W12,2.0
330,335000.0,"White City Estate, London, W12",W12,2.0
332,600000.0,"Gwendwr Road, West Kensington, London, W14",W14,1.0
333,350000.0,"Emlyn Gardens, Wendell Park, London, W12",W12,1.0
334,400000.0,Starfield Road W12,W12,1.0
336,499950.0,"Parkville Road, London, SW6",SW6,1.0
337,1695000.0,"Chelsea Creek, London, SW6",SW6,2.0
338,875000.0,"Brewster Gardens, North Kensington, London, W10",W10,3.0
339,650000.0,"St Olafs Road, London, SW6",SW6,2.0
340,1650000.0,"Brookville Road, London, SW6",SW6,5.0
342,530000.0,"Fulham Park Gardens, SW6",SW6,1.0
343,400000.0,"Normand Lodge, Barons Court, London, W14",W14,1.0
344,925000.0,"Pottery Mews, Parsons Green, London, SW6",SW6,2.0
345,2300000.0,"Addison Gardens, London, W14",W14,5.0
347,1850000.0,"Rainsborough Square, Fulham, SW6",SW6,3.0
348,450000.0,"Greyhound Road, London, W6",W6,2.0
350,950000.0,"Townmead Road, Imperial Wharf, London, SW6",SW6,2.0
351,775000.0,"Oakbury Road, SW6",SW6,3.0
353,1200000.0,"Rainville Road, London, W6",W6,2.0
354,375000.0,"Yeldham House, Yeldham Road, London, W6",W6,1.0
355,500000.0,"Pennard Road, Shepherd's Bush, W12",W12,1.0
356,750000.0,"Stephendale Road, Parsons Green, Fulham, London, SW6",SW6,3.0
357,1395000.0,"Cromwell Grove, London, W6",W6,4.0
358,1100000.0,"Chelsea Harbour, Chelsea Harbour, London, SW10",SW10,2.0
359,1350000.0,"Argyll Mansions, Bishops King Road, London, W14",W14,3.0
360,550000.0,"Fulham Road, SW6",SW6,1.0
361,450000.0,"Fulham Road, Fulham Broadway, London, SW6",SW6,1.0
362,1450000.0,"Glenrosa Street, London, SW6",SW6,4.0
363,460000.0,"More Close, London, W14",W14,1.0
364,595000.0,"Fulham Road, London, SW6",SW6,2.0
365,825000.0,"Latymer Court, Hammersmith Road, London, W6",W6,4.0
366,5950000.0,"Kenmont Gardens, London, NW10",NW10,4.0
367,5950000.0,"Kenmont Gardens, London NW10",NW10,4.0
368,725000.0,"Sinclair Road, London, W14",W14,2.0
370,750000.0,"Television Centre, 101 Wood Lane, London, W12",W12,1.0
375,1000000.0,"Averill Street, London, W6",W6,3.0
378,445000.0,"Hetley Road, Shepherd's Bush, W12",W12,1.0
382,500000.0,"Fulham Palace Road, London, SW6",SW6,2.0
383,785000.0,"Wandsworth Bridge Road, Fulham, London, SW6 ",SW6,3.0
384,1725000.0,"Kenyon Street, Fulham, SW6",SW6,4.0
385,2150000.0,"Ormiston Grove, London, W12",W12,5.0
387,875000.0,"Brewster Gardens, North Kensington, London, W10",W10,3.0
388,850000.0,"Reporton Road, Fulham, London, SW6",SW6,2.0
389,1750000.0,"Delvino Road, Fulham, London, SW6 ",SW6,4.0
391,650000.0,"Wandsworth Bridge Road, Fulham, London, SW6 ",SW6,2.0
392,895000.0,"Inglethorpe Street, Bishops Park, London, SW6",SW6,2.0
394,800000.0,"Fulham Road, Fulham, SW6",SW6,2.0
396,590000.0,"Whittingstall Road, SW6",SW6,2.0
397,1200000.0,"Thames Reach, 80 Rainville Road, Fulham, London, W6",W6,2.0
398,700000.0,"Belvedere Row, White City Living , White City, London, W12",W12,1.0
399,3000000.0,"Rockley Road, London, W14",W14,5.0
400,675000.0,Cobbold Road W12,W12,2.0
401,3000000.0,"Rockley Road, London, W14",W14,5.0
403,850000.0,"Harbord Street, London, SW6",SW6,3.0
404,2495000.0,"Melrose Gardens, London, W6",W6,5.0
405,875000.0,"Goldhawk Road, Shepherd Bush, UK, W12",W12,2.0
406,750000.0,"Goldhawk Road, Shepherd Bush, UK, W12",W12,2.0
407,899950.0,"Goldhawk Road, Shepherd Bush, UK, W12",W12,2.0
408,899950.0,"Goldhawk Road, Shepherd Bush, UK, W12",W12,2.0
409,799950.0,"Goldhawk Road, Shepherd Bush, UK, W12",W12,2.0
410,899950.0,"Goldhawk Road, Shepherd Bush, UK, W12",W12,2.0
411,1295000.0,"Letterstone Road, Fulham, UK, SW6",SW6,3.0
413,1250000.0,"Rivermead Court, Ranelagh Gardens, London, SW6",SW6,3.0
414,950000.0,"Fulham Park Gardens, London, SW6",SW6,2.0
415,1950000.0,"Bolingbroke Road, London, W14",W14,5.0
416,1450000.0,"Arminger Road, London, W12",W12,5.0
422,640000.0,"Hemlock Rd, Shepherds Bush, W12 0QR",W12,3.0
423,475000.0,"North End Road, West Kensington, London, W14",W14,1.0
424,1150000.0,"The Boulevard, Imperial Wharf, London, SW6",SW6,3.0
425,1150000.0,"Harwood Terrace, London, SW6",SW6,2.0
426,850000.0,Cobbold Road W12,W12,2.0
427,1550000.0,"Bolingbroke Road, London, W14",W14,4.0
428,2550000.0,"Westcroft Square, Stamford Brook, London W6",W6,5.0
429,725000.0,"Elsham Road, London, W14",W14,2.0
433,485000.0,"Sterndale Road, Brook Green, London, W14",W14,1.0
434,700000.0,"Blythe Road, London, W14",W14,3.0
435,1575000.0,"Eyot Gardens, Hammersmith, W6",W6,4.0
436,800000.0,"Harwood Road,, Fulham, London, SW6",SW6,2.0
437,1250000.0,"Carlyle Court, Chelsea Harbour, London, SW10",SW10,2.0
