,price,address,postcode,number_bedrooms
132,475000.0,"Heathville Road, N19 3AL ",N19,2.0
134,675000.0,"St. Williams Court, 1 Gifford Street, Kings Cross, N1",N1,2.0
135,460000.0,Ashley Road N19 3AE,N19,1.0
136,425000.0,"20-32 Pentonville Road, Islington, N1",N1,1.0
140,650000.0,"Melville Place, N1 8ND",N1,2.0
142,900000.0,"Whitmore Road, London, N1",N1,3.0
143,425000.0,"Eden Grove, Islington, London, N7",N7,1.0
144,575000.0,"145 Whitecross Street, Clerkenwell, London, EC1Y",EC1Y,1.0
145,450000.0,"Scholefield Road, Islington, London, N19",N19,3.0
146,1750000.0,"Willow Bridge Road, Canonbury, Islington, London, N1",N1,3.0
147,450000.0,"Boleyn Road, London, N16",N16,2.0
150,465000.0,"Axminster Road, Holloway, N7",N7,3.0
151,2300000.0,"Myddelton Street, London, EC1R",EC1R,5.0
153,1250000.0,"Shaftesbury Road, London, N19",N19,4.0
155,725000.0,"St Williams Court, 1 Gifford Street, London, N1",N1,2.0
156,450000.0,"Ockendon Road, Islington, N1",N1,1.0
158,395000.0,"Hanley Road, London, N4",N4,1.0
160,1350000.0,"New North Road, London, N1",N1,5.0
161,1395000.0,"Gladsmuir Road, Whitehall Park Conservation N19",N19,4.0
163,500000.0,"Tufnell Park Road, Islington, N7",N7,1.0
164,369950.0,"Hilldrop Lane, London, N7",N7,1.0
165,600000.0,"Pissarro House, Augustas Lane, London, N1",N1,1.0
166,725000.0,"Drysdale Street, Shoreditch, London, N1",N1,1.0
167,785000.0,"Canaletto Tower, 257 City Road, London, EC1V",EC1V,1.0
170,525000.0,"Gladsmuir Road, Whitehall Park N19",N19,1.0
171,900000.0,"Great Eastern Street, London EC2",EC2,1.0
172,900000.0,"Great Eastern Street, London, EC2A",EC2A,1.0
173,995000.0,"St John Street, Clerkenwell, London, EC1M",EC1M,2.0
175,350000.0,"Axminster Road, Holloway, N7",N7,1.0
177,600000.0,"St. John's Grove, Archway, London N19",N19,2.0
178,2750000.0,"Huntingdon Street, London, N1",N1,4.0
179,2000000.0,"Noel Road, London, N1",N1,5.0
180,1350000.0,"John Spencer Square, London, N1",N1,3.0
181,1750000.0,"Offord Road, London, N1",N1,3.0
182,850000.0,"248 Goswell Road, London, EC1V",EC1V,2.0
183,650000.0,"190 City Road, London, EC1V",EC1V,2.0
184,810000.0,"John Spencer Square, Islington, London, N1",N1,2.0
185,1000000.0,"Windsor Road, Islington, London, N7",N7,3.0
186,525000.0,"Balls Pond Road, Islington N1",N1,2.0
187,575000.0,"Portfleet Place, De Beauvoir Road, London, N1",N1,2.0
188,365000.0,"Caledonian Road, Islington, N1",N1,1.0
189,550000.0,"Purcell Street, Hoxton, London, N1",N1,3.0
192,699950.0,"Clephane Road, Canonbury, London, N1",N1,3.0
193,157500.0,"White Lion Street, London, N1",N1,1.0
195,500000.0,"Wilmington Square, London, WC1X",WC1X,1.0
196,500000.0,"Downham Wharf, Islington, N1",N1,1.0
197,700000.0,"Royle Building, 31 Wenlock Road, London, N1",N1,1.0
198,875000.0,"Paget Street, London, EC1V",EC1V,2.0
199,585000.0,"Book House, EC1V",EC1V,1.0
200,650000.0,"Myddelton Passage, Finsbury, London, EC1R",EC1R,1.0
202,850000.0,"Offord Street, London, N1",N1,2.0
203,775000.0,"Eagle Wharf Road, Hoxton, N1",N1,2.0
205,775000.0,"Eagle Wharf Road, Islington, London, N1",N1,2.0
206,1400000.0,"Dallington Street, EC1V",EC1V,2.0
208,600000.0,"Loraine Mansions, Widdenham Road, London, N7",N7,3.0
209,1050000.0,"Chronicle Tower, City Road, N1",N1,2.0
210,1300000.0,"Eburne Road, Holloway, London, N7",N7,4.0
211,575000.0,City Road London EC1V,EC1V,0.0
213,600000.0,"Tompion House, Percival Street, London, EC1V",EC1V,3.0
214,385000.0,"Westbourne Road, London, N7",N7,0.0
217,665000.0,"Hillmarton Road, N7 9JE",N7,2.0
219,599950.0,"Wilmington Square, London, WC1X",WC1X,1.0
220,470000.0,"Almorah Road, N1 3ER",N1,1.0
221,575000.0,"Ambler Road, London N4",N4,2.0
222,425000.0,"Tufnell Park Road, Islington, N7",N7,2.0
223,325000.0,"Holly Park Estate, Crouch End, London, N4",N4,1.0
224,1500000.0,"Englefield Road, London, N1",N1,3.0
225,525000.0,"Branston House, Hornsey Road, London, N7",N7,3.0
226,1500000.0,"Englefield Road, London, N1",N1,3.0
