,price,address,postcode,number_bedrooms
235,525000.0,"Sherborne Road, Chessington, Surrey. KT9 1AT",KT9,3.0
236,425000.0,"Mansfield Road, Chessington, Surrey, KT9",KT9,3.0
237,350000.0,"Florence Road, Kingston Upon Thames, KT2",KT2,2.0
238,369950.0,"Vivien Close, Chessington, Surrey, KT9",KT9,2.0
240,399995.0,"Chesham Court, Brighton Road, Surbiton, Surrey, KT6",KT6,2.0
241,450000.0,"Kingshill Avenue, KT4 ",KT4,3.0
245,600000.0,"Princes Avenue, Surbiton, KT6",KT6,7.0
250,325000.0,"Ravenscar Road, Surbiton, KT6",KT6,2.0
252,590000.0,"Ancaster Crescent, New Malden, KT3",KT3,3.0
258,350000.0,"Consero Court, 51 Britannia Road, Surbiton, KT5",KT5,2.0
259,375000.0,"Almshouse Lane, Chessington, Surrey, KT9",KT9,2.0
260,1845000.0,"Lord Chancellor Walk, Kingston upon Thames, Surrey, KT2",KT2,6.0
261,875000.0,"Albemarle Gardens, New Malden, KT3",KT3,4.0
262,300000.0,"Barsnbury Lane,Surbiton,KT5",KT5,2.0
263,425000.0,"Haycroft Road, Surbiton, Surrey, KT6",KT6,2.0
265,379950.0,"Clifton Road, Kingston Upon Thames, KT2",KT2,2.0
272,270000.0,"School Lane, Surbiton, KT6",KT6,2.0
273,705000.0,"Somerset Road, Kingston upon Thames, KT1",KT1,4.0
274,349950.0,"Kingsway, Royal Quarter, Kingston Upon Thames, KT2",KT2,1.0
275,1500000.0,"Victoria Avenue, Surbiton, KT6",KT6,4.0
280,725000.0,"Elmbridge Avenue, Surbiton, KT5",KT5,3.0
286,360000.0,"Villiers Close, Surbiton, KT5",KT5,2.0
290,1200000.0,"Milner Road, Kingston upon Thames, KT1",KT1,4.0
291,350000.0,"Park Close, Kingston upon Thames, KT2",KT2,2.0
297,400000.0,"Somerset Close , KT3 ",KT3,2.0
303,459950.0,"Charles Babbage Close, Chessington, Surrey, KT9",KT9,3.0
310,725000.0,"Northcote Road, New Malden, KT3",KT3,4.0
311,424000.0,"Glenbuck Road, Surbiton, KT6",KT6,3.0
316,375000.0,"Gilders Road, Chessington, Surrey, ., KT9",KT9,2.0
317,725000.0,"South Lane, New Malden, Surrey, KT3",KT3,4.0
318,725000.0,"Malden Green Avenue, Worcester Park, Surrey, KT4",KT4,4.0
323,1200000.0,"Fairfield South, Kingston, Kingston upon Thames, KT1",KT1,6.0
324,575000.0,"Malden Way, New Malden, Surrey, KT3",KT3,4.0
327,372500.0,"Vivien Close, Chessington, Surrey, KT9",KT9,2.0
329,700000.0,"Kingston Road, New Malden, KT3",KT3,3.0
331,850000.0,"Kingston Hill Place, Kingston upon Thames, Surrey, KT2",KT2,2.0
333,235000.0,"Gooding Close, New Malden, KT3",KT3,2.0
334,540000.0,"York Road, Kingston upon Thames KT2",KT2,3.0
335,315000.0,"Palmerston Court, Lovelace Gardens, Surbiton, KT6",KT6,1.0
336,425000.0,"Cheshire Gardens, Chessington, Surrey. KT9 2PT",KT9,2.0
339,665000.0,"Highdown, Worcester Park, KT4",KT4,3.0
343,380000.0,"Earlsfield House, Royal Quarter, Seven Kings Way, Kingston, KT2",KT2,1.0
345,995000.0,"St. Georges Road, Kingston Upon Thames, KT2",KT2,4.0
350,1150000.0,"Kings Road, Kingston Upon Thames, KT2",KT2,5.0
351,600000.0,"Canbury Park Road, Kingston upon Thames KT2",KT2,2.0
354,375000.0,"Rollesby Road, Chessington, Surrey, KT9",KT9,2.0
355,550000.0,"Glebe Gardens, New Malden, Surrey, ., KT3",KT3,3.0
