,price,address,postcode,number_bedrooms
354,929500,"Carlton Drive, London, SW15",SW15,3
355,650000,"Cowick Road, Tooting Bec, London, SW17",SW17,3
357,475000,"Balham Hill, Balham, London, SW12",SW12,1
358,550000,"Ravensbury Terrace, Earlsfield, SW18",SW18,1
359,875000,"Gosberton Road, London SW12",SW12,2
360,600000,"Bennerley Road, London, SW11",SW11,2
362,2895000,"Manville Road, London, SW17",SW17,7
363,590000,"Upper Richmond Road, SW15",SW15,3
364,500000,"Roma Court, London SW12",SW12,2
366,360000,"Watford Close, Battesea, London, SW11",SW11,2
367,900000,"Winsham Grove, London, SW11",SW11,2
368,700000,"Battersea Rise, London, SW11",SW11,3
369,1100000,"Harbut Road, Battersea, London, SW11",SW11,4
370,450000,"Battersea Rise, Battersea, London, SW11",SW11,1
374,520000,"Ribblesdale Road, Tooting, SW16",SW16,3
375,2600000,"Thurleigh Road, London, SW12",SW12,5
376,875000,"Schubert Road,Putney,SW15",SW15,3
378,415000,"Sutherland Grove, Southfields, London, SW18",SW18,1
379,565000,"Bickley Street, London, SW17",SW17,2
381,569000,"98 York Road, 
Battersea, 
SW11",SW11,1
382,1275000,"Glycena Road, Battersea, London, SW11",SW11,4
383,950000,"Elm Quay Court, 30 Nine Elms Lane, Vauxhall, London, SW8",SW8,2
384,460000,"Maysoule Road, Battersea, SW11",SW11,3
385,785000,"Brewhouse Lane, Putney, London, SW15",SW15,2
386,800000,"Westleigh Avenue,, Putney, SW15",SW15,2
387,850000,"Upper Richmond Road, Putney, London, SW15",SW15,2
388,775000,"Allfarthing Lane, Wandsworth, London, SW18",SW18,3
389,499950,"Nightingale Lane, Nightingale Triangle, London, SW12",SW12,1
390,1075000,"Albany Mansions, Albert Bridge Road, London, SW11",SW11,3
391,1150000,"Prince Of Wales Drive, SW11",SW11,3
394,1850000,"Ursula Street, SW11",SW11,4
395,600000,"Derinton Road, London, SW17",SW17,2
396,600000,"Boutflower Road, London, SW11",SW11,1
397,275000,"Sparkford House, Battersea Church Road, Battersea, London, SW11",SW11,1
400,875000,"Edgel Street, The Tonsleys, London, SW18",SW18,1
403,2950000,"Dealtry Road, London, SW15",SW15,6
404,795000,"Moffat Road, London, SW17",SW17,3
405,1500000,"Crieff Road, Wandsworth, London, SW18",SW18,4
406,1795000,"Lightermans Walk, Prospect Quay, Wandsworth, London, SW18",SW18,4
410,1750000,"Manchuria Road, London, SW11",SW11,5
411,625000,"Ramsden Road, London, SW12",SW12,2
413,400000,"Carter House, Petergate, SW11",SW11,1
416,1050000,"Selkirk Road, London, SW17",SW17,4
418,495000,"Bevill Allen Close, Tooting, London, SW17",SW17,3
422,399000,"Latchmere Road, Battersea, London, SW11",SW11,1
425,500000,"Carter House, 33 Petergate, London, SW11",SW11,2
430,695000,"Elspeth Road, London, SW11",SW11,2
431,465000,"Dalebury Road, London, SW17",SW17,1
432,335000,"Earlsfield Road, London, SW18",SW18,1
434,635000,"Balham High Road, London, SW12",SW12,2
441,184000,"Trevelyan Road, Wandsworth, London, SW17",SW17,1
442,750000,"Acris Street, London, SW18",SW18,2
448,1250000,"Cathles Road, London, SW12",SW12,5
449,535000,"Southfields Court, Augustus Road, London, SW19",SW19,2
450,649950,"Battersea Park Road, Battersea, SW11",SW11,2
451,975000,"Orchard Mews, Franche Court Road, London, SW17",SW17,4
453,850000,"Sesame Apartments, SW11",SW11,3
454,700000,"Sesame Apartments, SW11",SW11,2
456,585000,"Sesame Apartments, SW11",SW11,1
458,950000,"Ribblesdale Road, London, SW16",SW16,4
459,2000000,"Old Garden House, Bridge Lane, Battersea, London, SW11",SW11,4
460,450000,"Battersea Rise, SW11",SW11,1
461,575000,"Alderbrook Road, London, SW12",SW12,3
462,925000,"St. James's Drive, London, SW17",SW17,3
464,1650000,"Alderbrook Road, London, SW12",SW12,5
465,750000,"Acris Street, London, SW18",SW18,2
466,1700000,"Bennerley Road, London, SW11",SW11,4
467,875000,"Balham New Road, Balham, SW12",SW12,3
468,1300000,"Erpingham Road, SW15",SW15,3
469,620000,"Wagtail Court Pipit Drive, Putney, SW15",SW15,2
472,485000,"Tooting High Street, London, SW17",SW17,2
473,700000,"Ambassador Building, Embassy Gardens, Nine Elms, SW11",SW11,1
474,539950,"Sefton Street, London, SW15",SW15,2
475,545000,"Renmuir Street, London, SW17",SW17,3
476,595000,"Sefton Street, Putney, SW15",SW15,2
478,480000,"Eastfields Avenue, Wandsworth Town, London, SW18",SW18,1
479,650000,"Kendal Place, Putney, London, SW15",SW15,2
480,1100000,"Abercrombie Street, London, SW11",SW11,3
481,1800000,"Octavia Street, Battersea, London, SW11",SW11,4
482,380000,"Brady House, Queenstown, SW8",SW8,3
483,485000,"183 Tooting High Street, Tooting, SW17",SW17,2
486,485000,"Spanish Road, Battersea,London, SW18",SW18,2
488,500000,"Marcus Street, SW18",SW18,1
490,250000,"Rectory Lane, London SW17",SW17,0
491,524950,"Oyster Wharf, Lombard Road, SW11",SW11,2
498,780000,"Standen Road, SW18",SW18,2
500,2850000,"Dents Road, London SW11",SW11,5
501,380000,"Fouracres, Little Dimocks, SW12",SW12,1
502,975000,"Mayford Road, London, SW12",SW12,2
504,1150000,"Ballantine Street, Wandsworth, SW18",SW18,3
505,575000,"Oakhill Road, Putney, SW15",SW15,3
506,1285000,"Tonsley Hill, Wandsworth, SW18",SW18,4
508,435000,"Garton Place, Wandsworth, London, SW18",SW18,2
511,1600000,"Althorp Road, London SW17",SW17,4
512,1200000,"Hosack Road, London, SW17",SW17,3
513,530000,"Coral Row, SW11",SW11,1
514,400000,"Battersea Rise, Battersea, London, SW11",SW11,0
515,450000,"Tooting High Street, Tooting, Tooting, SW17",SW17,2
517,650000,"Cobalt Place, Battersea, London, SW11",SW11,2
518,450000,"Heron House, Searles Close, Battersea, London, SW11",SW11,3
519,695000,"Coopers' Lofts, Ram Quarter, SW18",SW18,1
520,585000,"Earlsfield Road, Wandsworth, SW18",SW18,2
521,1100000,"Thurleigh Avenue, London, SW12",SW12,2
523,950000,"Tiffany Heights, 59 Standen Road, London, SW18",SW18,3
525,900000,"Winsham Grove, London, SW11",SW11,2
528,485000,"230 Roehampton Lane, Roehampton, SW15",SW15,2
531,1200000,"Harberson Road, London SW12",SW12,4
532,580000,"St. Ann's Crescent, Wandsworth, London, SW18",SW18,2
533,590000,"Trott Street, Battersea, London, SW11",SW11,3
534,685000,"Battersea Reach, Wandsworth Town, London, SW18",SW18,2
535,700000,"St Johns Hill, Clapham Junction, London, SW11",SW11,2
536,900000,"Standen Road, SW18",SW18,2
537,265000,"7 Bramlands Close, Clapham, SW11",SW11,1
539,2600000,"Honeywell Road, London, SW11",SW11,5
540,700000,"Inner Park Road, London, SW19",SW19,3
541,550000,"Prince Of Wales Mansions, Prince Of Wales Drive, London, SW11",SW11,1
542,475000,"Selhurst Close, London, SW19",SW19,2
543,595000,"Sefton Street, Putney, London, SW15",SW15,2
546,679950,"Haldon Road, London, SW18",SW18,2
547,1700000,"Drury Close, London, SW15",SW15,5
548,525000,"Riverlight Quay, London, SW11",SW11,1
550,818000,Lexington Gardens London SW11,SW11,2
552,399950,"Olney House, Wynter Street, Battersea, London, SW11",SW11,1
553,695000,"Harbut Road, battersea, SW11",SW11,2
554,2350000,"Brynmaer Road, Battersea, London, SW11",SW11,5
571,590000,"Vitali Close, London, SW15",SW15,2
572,700000,"Nightingale Lane, London, SW12",SW12,2
573,2100000,"Broomwood Road, London SW11",SW11,5
574,690000,"Buckhold Road, Wandsworth, London, SW18",SW18,2
575,700000,"St Johns Hill, Clapham Junction, London, SW11",SW11,2
576,607500,"Eltringham Street, Wandsworth, SW18",SW18,2
577,1299999,"Queenstown Road, Chelsea Bridge Wharf, SW11",SW11,2
578,1150000,"Kingslawn Close, Putney, London, SW15",SW15,5
580,675000,"Waterbank House, 34 Knaresborough Drive, London, SW18",SW18,2
581,695000,"Althorp House, 4-6 Althorp Road, London, SW17",SW17,2
584,1225000,"Sefton Street, Putney, London, SW15",SW15,3
585,375000,"Gwendolen Avenue, Putney, London, SW15",SW15,1
586,700000,"Ambassador Building, Embassy Gardens, London, SW11",SW11,1
587,1200000,"Wadham Road, Putney, London, SW15",SW15,4
588,800000,"Upper Richmond Road, SW15",SW15,2
589,1150000,"Stafford Mansions, Albert Bridge Road, London, SW11",SW11,2
592,760000,"Kirtling Street, London, SW8",SW8,0
594,280000,"Coleman Court, Kimber Road, Wandsworth, London, SW18",SW18,1
595,750000,"Dray House, 8 Bellwether Lane, Wandsworth, SW18",SW18,2
596,774950,"Highlands Heath, Putney, London, SW15",SW15,4
597,590000,"Letchworth Street, London, SW17",SW17,3
598,1195000,"Riverside Court, Nine Elms Lane, London, SW8",SW8,3
599,1450000,"St James's Drive, London, SW17",SW17,5
600,1075000,"Southfields Road, Wandsworth, London, SW18",SW18,2
601,595000,"Sefton Street, Putney, London, SW15",SW15,2
602,595000,"Sefton Street, Putney, London, SW15",SW15,2
603,325000,"Wolftencroft Close, Battersea, London, SW11",SW11,1
604,539950,"Sefton Street, Putney, London, SW15",SW15,2
606,695000,"Witham House, Enterprise Way, SW18",SW18,2
608,1050000,"Strathville Road, London, SW18",SW18,4
610,1375000,"Gartmoor Gardens, London, SW19",SW19,4
612,525000,"Albert Bridge Road, Battersea Park, London, SW11",SW11,1
